Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
CHRM5	NULL	NULL	NULL	NULL	NULL	NULL	-1.47204344991533	0.911307445067976	9.83493728719588e-05	0.0123330113581436	-0.921521004881193	55.6032675981367	0.309132349168987	0.00287316465143091	0.255283113852613	97	57	33	29	0.0555670612188664	0.765568373337818	
GLRX	NULL	NULL	NULL	NULL	NULL	NULL	-0.903804190108172	7.86601468772429	0.00367081712368655	0.198073373778118	-0.740341266437838	7080.28159468212	0.24734538216046	0.00276116069677193	0.249253500983598	10583	6813	5030	5373	0.00776064722937234	0.950366033681853	
VAMP1	NULL	NULL	NULL	NULL	NULL	NULL	0.86333184178241	1.05141954669653	0.0211659417944344	0.594964900652974	0.60951524951889	60.606362582992	0.291069607796751	0.0362552396033646	0.999162683775631	39	43	98	68	0.0197463571466862	0.896643815607447	
MMP1	NULL	NULL	NULL	NULL	NULL	NULL	-2.72457946388537	3.04708814891042	6.45019108831825e-15	5.09278420817661e-12	-1.83188441842716	248.849733356892	0.29794704386444	7.82902852633343e-10	4.9209793748298e-07	267	570	90	49	0.93135324847924	0.018985906221065	
LOC422075	0.387176	1.53127	1.98367	0.722061	0.46695	0.999798	0.87246679693361	3.50872086037262	0.00670835085174911	0.29731522548355	0.713172129174103	343.063870158241	0.245982406885182	0.00374019475977868	0.299344032157979	259	200	418	517	0.0732160971834196	0.705150702896569	
CBFA2T3	NULL	NULL	NULL	NULL	NULL	NULL	0.684102828041372	2.22695888136729	0.041207779061313	0.854866915255522	0.560304421269968	139.710036871516	0.246076670242869	0.0227891759208199	0.817445434136836	91	114	203	162	0.0421019011169388	0.806355076316759	
GFRAL	NULL	NULL	NULL	NULL	NULL	NULL	1.40483560614307	-0.3739482836199	0.00250447648451703	0.151246432919958	0.701668963995212	21.2204457653813	0.319653158221725	0.0281568029629675	0.924272926662516	12	10	29	36	0.0649219031323528	0.732664553006669	
SCNN1A	NULL	NULL	NULL	NULL	NULL	NULL	1.03315652981108	2.01639336999159	0.00258491604982605	0.154790000983684	0.824090654640959	120.451617905937	0.256265148647598	0.00130093499410292	0.15883573945986	82	68	175	167	0.150204192981311	0.51501808575843	
PLCB1	NULL	NULL	NULL	NULL	NULL	NULL	1.39759087152945	5.66004175030828	1.00150020530143e-05	0.0017357708436273	1.1090509680494	1531.47702974139	0.257736843502033	1.68473309488949e-05	0.00484603480565584	989	599	2514	2183	0.252806110004816	0.381118896384308	
SLAMF8	NULL	NULL	NULL	NULL	NULL	NULL	0.806511394479147	5.07282454904016	0.0101521660390052	0.384262067429059	0.696070335503051	1018.41598509136	0.218958257653299	0.00147779354051147	0.171859633489286	691	721	1164	1565	0.156487734198937	0.507722923152649	
LOC415859	NULL	NULL	NULL	NULL	NULL	NULL	1.28561372872284	2.57333091996681	0.000123468616052699	0.0151744410337461	0.960171105449793	178.255120931875	0.277014880408086	0.000527997152400146	0.0792976962246272	116	80	224	308	0.0741604762926469	0.70210354096956	
NT5DC3	NULL	NULL	NULL	NULL	NULL	NULL	0.633361825627627	3.79246047210575	0.047047070735271	0.927797829726649	0.507373646096745	418.198905925005	0.253887413751237	0.0456711618939727	0.999162683775631	360	260	629	449	0.0116696553463707	0.940059913748461	
AMY2A	NULL	NULL	NULL	NULL	NULL	NULL	-1.5758726331848	1.63855669731186	9.53790031691527e-06	0.00166663081111475	-1.09857931978219	92.8847631318839	0.293394197577808	0.000180839893857202	0.0352762510189721	133	132	66	33	0.177202392985369	0.460534558887701	
C8H1ORF173	NULL	NULL	NULL	NULL	NULL	NULL	-0.910985957603258	2.6719743506899	0.0055390927731359	0.265447623141103	-0.666181710394271	191.565172927273	0.283722560877823	0.0188743181523581	0.750154691718195	231	246	191	92	0.0609965028119078	0.74633641618794	
KCNMB4	NULL	NULL	NULL	NULL	NULL	NULL	2.18483871499607	1.4338988472157	7.39168015148301e-09	2.58321045031663e-06	1.26078854336158	79.3947974735133	0.314413042406907	6.07250922171022e-05	0.0150926361677182	35	19	187	90	0.142969718501939	0.527296541370551	
GUCY1A3	NULL	NULL	NULL	NULL	NULL	NULL	-0.632156332484964	3.70571561830373	0.0474805256233394	0.933754469777074	-0.52833037595808	393.647350505708	0.2368887024614	0.0257282325474555	0.876694810145191	358	562	309	343	0.0213188528075844	0.889255187979699	
CYP21A2	2.52153	4.45113	0.81987	1.08224	0.11975	0.999798	-0.782288235170949	1.85929568103423	0.022548054487057	0.607685746593022	-0.594816752073141	108.139513142138	0.272890461558528	0.0292804097466198	0.946510159637877	101	162	80	88	0.0147317895242274	0.925395728622473	
LOC101751982	NULL	NULL	NULL	NULL	NULL	NULL	7.0559342356195	-1.5314815964743	1.952373628903e-08	6.21204492850062e-06	0.564622341098989	8.12385185087457	0.239443226074612	0.0183705482917765	0.747641666809926	0	0	32	3	0.173882113687138	0.465056440255525	
LOC101749735	NULL	NULL	NULL	NULL	NULL	NULL	-3.00104025546617	-1.2423955689905	1.09299681352371e-05	0.00182035203677331	-0.881367755528827	11.0248566310107	0.301471582972131	0.00346062763597101	0.286486611409703	13	25	2	3	0.325216251262271	0.318512028646812	
CHST11	NULL	NULL	NULL	NULL	NULL	NULL	0.699234355465386	4.39114296794368	0.026628673098353	0.688919967367341	0.595659101081296	633.8524049308	0.22717178413229	0.00873988540673263	0.501806424859962	381	546	957	707	0.0466694368048063	0.795277253812993	
LOC101751322	NULL	NULL	NULL	NULL	NULL	NULL	-0.775943911531497	4.20719382795709	0.0142220816547492	0.480265184333891	-0.635512490754769	558.43370983191	0.246535279194449	0.00994387092756	0.539161129430098	632	714	551	324	0.0621533640165338	0.741508894398371	
APRT	NULL	NULL	NULL	NULL	NULL	NULL	0.79765360947452	4.90817029839992	0.0111189066058609	0.401750594955497	0.710964056897163	908.329810046693	0.19821944686701	0.000334822098558066	0.0546371714868168	622	642	1383	1061	0.307071125375856	0.331550960268234	
CRYBA1	NULL	NULL	NULL	NULL	NULL	NULL	-2.22523277687246	-1.79096103618518	0.00358715127487431	0.195900536402286	-0.558351650642825	6.90870375503758	0.283782791998105	0.0491219403905494	0.999162683775631	9	13	3	2	0.0970645195693079	0.630215045640594	
ARL13A	NULL	NULL	NULL	NULL	NULL	NULL	-2.13111745851523	0.262589863651441	1.10316961438875e-06	0.000228323979024655	-0.931055988005847	34.8564181167489	0.318312252306137	0.00344481782990138	0.286486611409703	54	54	5	22	0.195276753752264	0.444260944953293	
SLC4A3	NULL	NULL	NULL	NULL	NULL	NULL	0.983752010292648	1.45551672605112	0.00561695824105389	0.267281954872292	0.719032717683283	80.8281129507139	0.283535579045634	0.0112141992214644	0.586077039270638	43	61	134	94	0.0230630140128999	0.878551828876199	
ASPA	NULL	NULL	NULL	NULL	NULL	NULL	0.968683315770837	2.6050357864332	0.00343042823975425	0.192447024250213	0.763389081702502	182.096752926612	0.26126407640327	0.00347896480757226	0.286486611409703	99	137	309	203	0.0259388887037048	0.869471282055621	
AQP1	NULL	NULL	NULL	NULL	NULL	NULL	-0.927355888363177	2.68018790363582	0.00497302254115487	0.250230411532372	-0.676281202785499	192.409938210919	0.283850876544431	0.0171944642817478	0.72780713811827	178	308	178	104	0.010489646440141	0.943662194403116	
NOS1	1.60904	0.926052	-0.797034	-1.65366	0.01985	0.735973	0.742127990921582	3.35438139200286	0.0208155873464541	0.590650536009881	0.354133763997349	307.496003206419	0.319347954255784	NA	NA	141	304	698	129	0.000761808938395146	0.988836681572622	
LOC768772	NULL	NULL	NULL	NULL	NULL	NULL	-1.7282579139694	4.17865240425235	9.97734931962221e-08	2.87428557832036e-05	-1.38433654431983	548.485436751482	0.255388614355149	5.94292396152512e-08	2.88163893002979e-05	949	641	303	235	0.615583606198217	0.119739104743517	
LOC420362	NULL	NULL	NULL	NULL	NULL	NULL	0.787586935716349	1.22507819829872	0.0287934886000462	0.717799798874257	0.593424521081513	68.6973248228723	0.275358452081163	0.0311541458246043	0.989798316909652	47	49	95	89	0.0347701067999399	0.83573941401031	
BF2	336.701	146.832	-1.1973	-1.94826	0.02915	0.898099	1.39949933438329	7.33061043295332	8.723195749137e-06	0.00153686848743886	1.10903033542387	4880.53958041036	0.25823209835469	NA	NA	3174	1879	7492	7459	0.396370128420687	0.259154383161233	
SLC30A2	NULL	NULL	NULL	NULL	NULL	NULL	8.05039035933446	1.55240047347891	2.1682749167236e-34	6.60332638210197e-31	2.7249041934285	85.9858002515723	0.318961647875769	1.30728749813194e-17	2.01690692098155e-14	0	1	262	104	0.978634164470951	0.00669597309194259	
LOC768349	3.30997	1.54808	-1.09634	-2.12249	0.0059	0.353295	0.871621337520276	2.85210556380481	0.00793145277337319	0.332497529915454	0.653729028421627	216.817539070159	0.276209705569221	0.0179433460249537	0.737328148642832	154	137	220	369	0.0172057336151539	0.914746551598384	
LOC101750307	NULL	NULL	NULL	NULL	NULL	NULL	1.15701120439522	3.41813027601495	0.000357888220198018	0.0350405709245759	0.995783662767608	321.811591806609	0.220871946731151	6.53119630391501e-06	0.0021315563937258	182	198	423	514	0.573353887695093	0.145879918582561	
CHAC1	NULL	NULL	NULL	NULL	NULL	NULL	1.03762190772254	4.34892614510717	0.00109602315171364	0.0836603367978771	0.747504143747987	615.953223419953	0.286001162074742	0.00895833122645731	0.508467689779957	479	281	1117	643	0.0216831217904836	0.887915029718706	
EXOC3L1	NULL	NULL	NULL	NULL	NULL	NULL	-1.29897318690324	3.02612906481611	7.68562910490348e-05	0.00981091265019954	-1.10726971480572	245.501687859494	0.227190771190223	1.09502732699177e-06	0.000442469256342317	317	349	134	165	0.713741286619773	0.0802250850353859	
APOLD1	NULL	NULL	NULL	NULL	NULL	NULL	1.06885535270012	1.60209620259071	0.00223095648142504	0.139062954008828	0.748881660148737	89.7720838363463	0.292785519609219	0.010534197483708	0.559550677016862	45	66	100	156	0.0170081271049617	0.915127402186195	
PEX5L	NULL	NULL	NULL	NULL	NULL	NULL	-1.76725864024233	0.797681968922742	6.17160262578459e-06	0.00113419159290065	-0.9174557804431	50.8198572035409	0.319174653073715	0.00404714987451757	0.315065048258888	39	114	29	20	0.0363620975022654	0.827371196347034	
CD8A	NULL	NULL	NULL	NULL	NULL	NULL	1.24277577188644	-0.166095271418582	0.00640832056889156	0.290047936067156	0.672136277311627	24.799053269521	0.318342968386679	0.0347414701376687	0.999162683775631	14	14	43	31	0.066790078552335	0.724666512773546	
UCN3	NULL	NULL	NULL	NULL	NULL	NULL	-0.723545184586823	2.38140521426168	0.0298666296533577	0.729320516552439	-0.543659182474759	156.450999259357	0.277173180505214	0.0498274573111589	0.999162683775631	207	162	99	149	0.00654544374285566	0.957664338163557	
PPL	1.53548	2.96064	0.94722	1.97745	0.00765	0.420178	-0.993167146363034	3.20120379857218	0.00216790448908523	0.135927611465644	-0.581996609141014	276.816763714736	0.314698651346207	NA	NA	241	471	301	95	0.00471181279451138	0.96670204773715	
PPY	NULL	NULL	NULL	NULL	NULL	NULL	-1.92598626143912	-0.602381144291244	0.000137235120621701	0.016435833154008	-0.745805322274947	18.3537680130265	0.313003424499269	0.0171843946516597	0.72780713811827	34	21	12	4	0.0503763248903798	0.782767683322097	
ESRRB	NULL	NULL	NULL	NULL	NULL	NULL	-0.715688807707067	1.84175797998523	0.0377411089928122	0.812691880311889	-0.557829138419331	106.811249457861	0.265306444506103	0.0355021322572455	0.999162683775631	102	153	87	84	0.0161393188102017	0.918744667900258	
EPHA10	NULL	NULL	NULL	NULL	NULL	NULL	1.74043662477049	-0.339440820536746	0.00026620595354087	0.0276828220369964	0.821536377678426	21.6359398112137	0.319486542093808	0.0101280312751951	0.545659742131227	7	12	44	27	0.076636761809289	0.690507262956351	
GSN	178.315	287.107	0.687159	1.93386	0.01145	0.536169	-0.714690987501938	8.61810583263683	0.0211341925422354	0.594964900652974	-0.575803968010066	11906.7127021415	0.252435468116245	0.0225487597656273	0.81237541927307	10291	18233	11344	7800	0.000657268186372173	0.989040652276461	
FAM19A5	NULL	NULL	NULL	NULL	NULL	NULL	-1.53016755474458	4.39994870767144	1.92519108310603e-06	0.000387181353864665	-1.35443834975656	639.058560361304	0.204415756695217	3.45138915748898e-11	2.78921549484502e-08	926	879	322	371	0.953127936958592	0.0173839434694619	
PLS1	NULL	NULL	NULL	NULL	NULL	NULL	-0.849020498966244	7.60884398048798	0.00631994267446571	0.28726767150162	-0.722966841405953	5923.00330664507	0.228812036465496	0.00157956657553333	0.178712162355841	8410	5980	4565	4367	0.0386359500506214	0.813678891550729	
PTCRA	NULL	NULL	NULL	NULL	NULL	NULL	1.37048208666894	-0.288547293427053	0.00251155067331199	0.151246432919958	0.718755517056999	22.5966995649461	0.319140955935552	0.024312356411403	0.852489670780828	10	14	33	36	0.0876166675423732	0.653618979844038	
TSKU	NULL	NULL	NULL	NULL	NULL	NULL	0.794094470434807	5.96331375508459	0.0109333047272024	0.400474553564434	0.665969281043976	1890.22829624386	0.234183566263624	0.00445801823610843	0.325804452528405	1401	1224	3088	2002	0.0411438566521136	0.808004666992083	
LOC771819	NULL	NULL	NULL	NULL	NULL	NULL	3.31823351420237	-0.220989877961103	8.43110387004687e-10	3.26789586003017e-07	0.923398122367355	23.7420763744552	0.299542846151533	0.00205137841055432	0.206647714221489	5	3	15	75	0.0909467027294356	0.644654795255642	
BCMO1	NULL	NULL	NULL	NULL	NULL	NULL	-0.984995221347967	8.81203265721242	0.00155643010845353	0.107972792179938	-0.819568674672759	13639.8656786675	0.240102055022694	0.000641534630214706	0.0914914639443175	19961	14280	8598	10684	0.00436450874593713	0.968158155108274	
LOC101749510	NULL	NULL	NULL	NULL	NULL	NULL	5.02851939742524	-1.20770820142805	3.995942952321e-09	1.4687157216824e-06	0.510968576036937	10.7000121015493	0.23634175733656	0.0306189274002401	0.978594758774904	1	0	43	2	0.110824221818875	0.603320705176312	
GSTK1	NULL	NULL	NULL	NULL	NULL	NULL	-0.823073251410085	7.05203537803275	0.00814899127438387	0.332797310320527	-0.712532512205984	4025.08407545546	0.219441186830003	0.0011661535868999	0.144458339585973	5395	4348	2793	3333	0.0158060833578038	0.919122485395484	
NCBP2	NULL	NULL	NULL	NULL	NULL	NULL	-0.609155412312662	6.41338556405764	0.0499296778027912	0.947083992584301	-0.549508731989937	2583.4427413161	0.191441635921401	0.0040998901078559	0.316269250092829	2885	3064	1954	2359	0.0798326793854698	0.677783204009215	
ABCD4	NULL	NULL	NULL	NULL	NULL	NULL	-0.769508015635031	6.00063113266641	0.0135934558984478	0.465144932332439	-0.673302774836757	1940.65273459998	0.212673254444148	0.00154602637669517	0.176091366703985	2378	2274	1315	1707	0.0997799491428727	0.626155541989321	
C7H2ORF66	NULL	NULL	NULL	NULL	NULL	NULL	0.980385325879496	2.40668177696108	0.00331342169979585	0.187362132085538	0.748139059673761	158.407558151876	0.271735733875476	0.00590183273527639	0.385970330982548	88	116	279	168	0.0379548736256122	0.81961655426161	
GRAP2	NULL	NULL	NULL	NULL	NULL	NULL	1.497164440787	0.414330966636333	0.000257925512703259	0.0273555028846172	0.741701921458494	37.9979094365121	0.319681017529476	0.0203337778428088	0.786069575786579	16	22	88	32	0.0490648519092546	0.786926370837287	
LOC101747479	NULL	NULL	NULL	NULL	NULL	NULL	-2.34182355481092	0.558197883680726	2.35814430231653e-08	7.28564061402663e-06	-1.28959193839718	43.0595971211692	0.316995253557439	4.73829365089783e-05	0.0125646221170917	60	78	22	8	0.374423638308681	0.281237384215411	
VIPAR	NULL	NULL	NULL	NULL	NULL	NULL	0.624015706904806	4.69109447334671	0.0469539628087462	0.926819054774862	0.562961123148471	781.074530215425	0.189052114500409	0.00290316663564635	0.255283113852613	534	641	953	1047	0.333244701543452	0.311838383964646	
RSFR	NULL	NULL	NULL	NULL	NULL	NULL	1.11834298659943	1.99435092570764	0.00111568664887996	0.0838443575853093	0.85484259675688	118.504197195267	0.271121074249748	0.00161606197628712	0.180435446049795	61	82	145	197	0.0772020677026642	0.689149676564783	
DPYS	NULL	NULL	NULL	NULL	NULL	NULL	1.34329178695305	1.70413313979654	0.000150258727050157	0.0176528240852935	0.872751242287517	96.483299346939	0.303978076736265	0.00409047012397094	0.316269250092829	64	39	188	106	0.0191135575569465	0.900746616844144	
SASH3	NULL	NULL	NULL	NULL	NULL	NULL	0.781841628547868	2.85025818196517	0.0169796630255473	0.534987803552823	0.671592422054666	216.489323431501	0.22191440682962	0.0024751911862797	0.230846791337083	153	150	280	298	0.121164910243839	0.579919930401164	
LOC423490	NULL	NULL	NULL	NULL	NULL	NULL	-1.18551677378143	3.5546350859143	0.000237684788011479	0.0258518587287179	-1.02370339829202	354.641352003153	0.219665782078034	3.15784076839132e-06	0.00109370848327284	415	528	260	199	0.387895730914827	0.270379711048622	
LOC428322	NULL	NULL	NULL	NULL	NULL	NULL	2.23587550070253	-1.62163811277839	0.00118781238836554	0.0876186314711991	0.561030550275022	7.66973224561837	0.284203673684343	0.0483767426654259	0.999162683775631	1	4	13	14	0.112437952992613	0.599812921418407	
TYRP1	NULL	NULL	NULL	NULL	NULL	NULL	-1.44400781056449	1.33767078976753	6.51572575896045e-05	0.00868139010809494	-1.00330886543884	74.8736864065316	0.293705383585303	0.000635392888636085	0.091383497568161	77	134	40	45	0.0834694579969836	0.664594754622849	
LOC429451	NULL	NULL	NULL	NULL	NULL	NULL	1.31298393265922	1.62043146996247	0.00021351502826323	0.0236240554126285	0.838783436578802	90.7461225613153	0.306804673052371	0.00625827673173732	0.400789488355902	38	62	187	89	0.019631366686968	0.897060155324658	
LOC421099	NULL	NULL	NULL	NULL	NULL	NULL	0.958442135324075	2.5482228071407	0.00397972442312414	0.211044192169553	0.80632574368549	175.095638776421	0.233204217876512	0.000545019992846857	0.0811362657772281	107	120	229	259	0.140850709033759	0.529007122554034	
SST	NULL	NULL	NULL	NULL	NULL	NULL	-0.693907120831099	4.23892921184151	0.0281019912905027	0.714488005637617	-0.603756112939921	571.013834511532	0.216172763944514	0.00522324594318249	0.364788917291152	666	678	403	516	0.0818154452613371	0.671726536054558	
SLC16A5	34.9332	22.8733	-0.610933	-1.12927	0.1045	0.999798	0.64511508158046	5.7699049987156	0.0385211564535931	0.822839692663023	0.516928803933267	1653.45864815429	0.253342335215338	0.0413069261055564	0.999162683775631	1500	931	2209	2054	0.0262837013570764	0.86775007255288	
SLC16A7	NULL	NULL	NULL	NULL	NULL	NULL	-0.687231007350174	1.57955996775196	0.0480764908285076	0.939453030921123	-0.529128669271554	88.7609684600164	0.269445698329347	0.0495570762238939	0.999162683775631	88	122	78	66	0.0236674430740028	0.876183190469522	
LOC100858376	NULL	NULL	NULL	NULL	NULL	NULL	-7.48057881691214	-1.25858452764499	1.71668628929597e-10	7.78645070536416e-08	-1.21272658341411	11.0849026061542	0.297804356439712	4.65660037260452e-05	0.012543994432297	23	19	0	0	0.953256407288634	0.0164010061503971	
LOC101750341	NULL	NULL	NULL	NULL	NULL	NULL	0.972682955297999	1.78441362100045	0.00526116589192398	0.257833412606978	0.764475473508204	102.162302746436	0.26213710233916	0.00354187897363165	0.28898667337261	56	76	137	149	0.091079405683789	0.642799825438287	
SFRP1	NULL	NULL	NULL	NULL	NULL	NULL	0.738163479384727	6.03858408076867	0.0178428009341003	0.550467192927857	0.618383309836234	1990.37577353792	0.236050430578438	0.00880049672363321	0.502872827935284	1097	1773	3036	2243	0.0217625193298451	0.887700377453569	
LOC101749139	NULL	NULL	NULL	NULL	NULL	NULL	1.92070715710211	0.353242650462359	6.859691785942e-06	0.00123927889400603	1.12651359264414	36.3172933881097	0.313774521533631	0.000330423098515682	0.0544428194651422	10	19	66	56	0.492331595002133	0.18218384986503	
EMILIN2	NULL	NULL	NULL	NULL	NULL	NULL	-0.796641065782306	3.45552058633988	0.0131098269768426	0.45222539076429	-0.68687853029834	330.875225755647	0.220988687525523	0.00188226340350821	0.193940890962939	351	453	234	276	0.111093523648786	0.602158692684423	
P2RX7	11.9421	7.52599	-0.666102	-1.6431	0.0198	0.735973	0.667678925093408	4.20266739769532	0.0350510074046537	0.793224390501494	0.532592658250846	556.31215796788	0.255940462552038	0.0374408604440889	0.999162683775631	424	393	553	882	0.017628053851702	0.911085201318325	
LOC101750461	NULL	NULL	NULL	NULL	NULL	NULL	1.88988553908914	-0.0991777412551102	3.0429140922901e-05	0.00456822835348171	0.964214153973433	25.9358929863066	0.319370065553772	0.00253516380809578	0.233398831745264	8	13	53	34	0.162791824820899	0.492438459342054	
DCDC2	NULL	NULL	NULL	NULL	NULL	NULL	1.18085921727409	0.967791193666499	0.00164656321591589	0.112866349314775	0.757145835383801	56.9885285555745	0.306707998121396	0.0135634750185766	0.640499334106638	23	44	71	96	0.0230268820856702	0.878637636451647	
C14H16ORF73	0.653871	1.23442	0.916757	1.19297	0.09145	0.999798	-0.758548868868483	1.21811181117702	0.0356480396322738	0.798127796939342	-0.573919938557262	68.7610191017265	0.274963051790347	0.0368644547494288	0.999162683775631	78	87	57	51	0.0326562718816208	0.84221486813467	
LOC101749953	NULL	NULL	NULL	NULL	NULL	NULL	-3.81241320252737	-0.592560766864501	1.54295574317769e-10	7.15059359414392e-08	-1.14338419202222	18.6208672375632	0.306789918852225	0.000193827163971565	0.0368732171887984	38	28	5	0	0.415834377078596	0.239565711768951	
FN3KRP	7.22195	11.0134	0.608801	0.583377	0.3789	0.999798	-0.718780474975229	4.87969140293471	0.0219999779105367	0.604418947190014	-0.649631152635329	891.06059815257	0.1895913837985	0.000611457983511813	0.0886927644288802	983	1134	664	757	0.412287469380121	0.247457170121286	
MARCH3	NULL	NULL	NULL	NULL	NULL	NULL	1.81754490963433	2.30954372019123	1.66572438110634e-07	4.3839397970895e-05	1.2771834849866	147.786250378797	0.290934390811828	1.13383794927898e-05	0.0034986116067661	67	57	323	167	0.319371113370672	0.325084514536714	
CDKN2B	NULL	NULL	NULL	NULL	NULL	NULL	0.808288911293195	8.60736377922115	0.00921933811520506	0.362615959298785	0.690203400127078	11827.3296236982	0.224416875472881	0.00210120727929274	0.207102277744747	8953	7348	13897	17819	0.00123230898931037	0.987358811945684	
TAS1R1	NULL	NULL	NULL	NULL	NULL	NULL	0.909825163394018	2.32678918502077	0.00662660890533106	0.294918681928701	0.677299823143052	149.947276447754	0.277959200777965	0.0148224660689973	0.670985230668584	116	81	247	168	0.0172377868391166	0.914631626842419	
TAS1R3	NULL	NULL	NULL	NULL	NULL	NULL	1.86612247072591	-1.18868168968175	0.00260809796295012	0.155305677022823	0.659119427623525	11.1219558965654	0.308454480030813	0.0326105969142893	0.999162683775631	4	5	17	20	0.0819409001624766	0.670171881881155	
PPP1R14C	NULL	NULL	NULL	NULL	NULL	NULL	-1.04900050672367	2.07273832617793	0.00205575728516585	0.13121147845858	-0.735046070180739	125.647689735504	0.292465557532274	0.0119616404589886	0.603809153286891	114	213	107	67	0.0112349047813532	0.941595940532406	
LOC101751736	NULL	NULL	NULL	NULL	NULL	NULL	3.81753960930559	-2.13253088602863	0.000276799900330503	0.0285946987245935	0.505576740181921	4.78312045722963	0.24429351845801	0.038494853977677	0.999162683775631	0	1	6	13	0.452790334048672	0.19630338073349	
TEKT2	NULL	NULL	NULL	NULL	NULL	NULL	1.49893800585102	0.0559040700483362	0.00061451662595985	0.053494609216785	0.724801645095714	29.192353553184	0.319646555842889	0.0233591110041468	0.832830825318014	15	14	65	27	0.0510993722741299	0.778739350030704	
FREM2	NULL	NULL	NULL	NULL	NULL	NULL	1.04249017326666	2.12653130918649	0.00219759494403215	0.137385129081752	0.797771873668321	130.195813330783	0.270128393825694	0.00314389894608992	0.269470247545919	94	67	205	166	0.060580836957678	0.747616988584261	
IGSF9B	NULL	NULL	NULL	NULL	NULL	NULL	1.09604672488463	0.894466938051279	0.00361737187991505	0.195900536402286	0.641158571710711	53.9934765691953	0.314884441431665	0.0417331860350924	0.999162683775631	26	40	108	49	0.0124944995768723	0.93417673696512	
LOC100857538	NULL	NULL	NULL	NULL	NULL	NULL	1.81329924976512	0.414587032779716	1.46760652146122e-05	0.00240664890957772	1.02340617246278	38.0118944986165	0.31611223733271	0.00120591559983246	0.148301403222875	16	16	82	44	0.193674955575356	0.446627376975981	
THSD7B	NULL	NULL	NULL	NULL	NULL	NULL	1.05741043392205	0.986616785954097	0.00437299827673311	0.226270818600477	0.709777210527513	57.7875541636783	0.300498320693258	0.0181766133150051	0.74510943132597	26	46	75	90	0.0292341915597755	0.851610789099081	
EFHD2	NULL	NULL	NULL	NULL	NULL	NULL	1.02182033243344	0.260821395580107	0.0124333173497489	0.436473334027231	0.620290697650643	34.0791017946184	0.312156226774655	0.0469095205209727	0.999162683775631	18	25	56	41	0.0377187719585448	0.821031990958966	
BRUNOL5	NULL	NULL	NULL	NULL	NULL	NULL	2.4817749599697	1.63593290740571	4.44181289667586e-11	2.20210621700782e-08	1.79419770888005	91.6111225967295	0.283243116576049	2.38143865143909e-10	1.55443828282972e-07	24	29	195	135	0.916188799120593	0.0226550682412249	
TMEM116	2.26598	0.781059	-1.53663	-0.83537	0.2467	0.999798	0.777293629906739	1.39873001581679	0.0295393496170431	0.7246488551624	0.588284573630867	77.766348326705	0.273931707927873	0.0317487854495794	0.995949423040317	56	53	115	93	0.0264597129247524	0.866608607260605	
PMP22	36.5454	53.2069	0.541921	1.54287	0.028	0.877139	-0.56339644533603	5.78191899007037	0.0703230491359846	1	-0.481335468795235	1667.12250855735	0.226501083670372	0.0335790003759558	0.999162683775631	1866	1922	1743	1114	0.0350282510862037	0.835243452093583	
FAM150B	NULL	NULL	NULL	NULL	NULL	NULL	-0.668055164869237	3.55855134872258	0.0366903668730911	0.798127796939342	-0.563240682329071	355.856053253882	0.234081371629022	0.0161205521512969	0.706902263166308	465	362	283	297	0.0594216937720535	0.750964046903606	
LOC101750322	NULL	NULL	NULL	NULL	NULL	NULL	2.95940355728512	-2.08180047247652	0.00125254089755907	0.0911319687855438	0.523963312078729	5.03663985388659	0.260839832953667	0.0445631253828494	0.999162683775631	1	1	8	11	0.416653680484363	0.231369609149308	
ATRNL1	NULL	NULL	NULL	NULL	NULL	NULL	-0.754564004578305	2.73057352366853	0.0220731291172059	0.604418947190014	-0.598075885122736	199.302192105313	0.259062634780516	0.0209649547176365	0.794532252770813	178	304	164	150	0.0301723136667679	0.84776814296751	
IQCG	NULL	NULL	NULL	NULL	NULL	NULL	1.44076656720608	0.0581194355375864	0.000997383078854488	0.0778274577560243	0.789238123820019	29.2623988143003	0.317812405484907	0.0130154646626736	0.625925232048609	14	16	57	34	0.0921360742030668	0.64091969153481	
MUC13	NULL	NULL	NULL	NULL	NULL	NULL	-0.948196397736694	8.78502267232219	0.00230530972754258	0.142862188289979	-0.77504768518039	13389.3905255509	0.248198706255757	0.0017920622894375	0.191196059420762	20337	12900	9505	9783	0.00315426357119461	0.981519202324622	
ANGPTL6	NULL	NULL	NULL	NULL	NULL	NULL	-0.691421135418331	4.71153217679196	0.0277433380246337	0.709418642641128	-0.551511407088368	792.493747942071	0.256790330350125	0.0317367241016226	0.995949423040317	776	1102	819	470	0.0262817352994812	0.867852754909612	
MMP13	NULL	NULL	NULL	NULL	NULL	NULL	0.987160247569638	1.61175805667342	0.00495748264261571	0.250230411532372	0.764458166850921	90.380128299522	0.267151220512439	0.00421616861553331	0.319431239170606	49	67	124	130	0.0578403898960946	0.75890341915637	
