Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
LOC101750146	27.7079	3.73142	-2.8925	-3.37396	5e-05	0.00552662	2.215675450858	4.52987226368332	5.09380923471017e-08	8.28929963859171e-06	1.31941120074894	729.000068694022	0.390301838486858	0.000723568842294035	0.0898963662671859	38	700	333	200	98	2535	1964	1749	0.527385685816158	0.236213406270828	
SDK1	1.64227	1.04498	-0.652218	-0.922363	0.06465	0.677427	1.37049080173284	2.31927722663992	0.000607302318640338	0.0267005990311716	0.941830173131107	186.221995211968	0.381616042701135	NA	NA	189	123	40	162	72	187	379	165	0.0301857192561748	0.838588796204499	
SDK2	15.0933	6.23872	-1.27458	-1.55546	0.0064	0.198435	0.0147797479397598	3.24182745889807	0.971032067275406	1	0.0256996308523867	296.768711438176	0.213845311257043	0.904341666923779	0.991777224018736	433	344	219	509	35	538	536	348	0.00355940819577091	0.961517348438088	
GRP	40.7923	22.1999	-0.877742	-1.36612	0.0468	0.587919	0.621243720725379	3.39644342945738	0.105720700558953	0.825853387510353	0.343425768685771	372.143219392361	0.397386068662238	NA	NA	29	368	536	301	137	350	345	298	0.00137686896510048	0.969633115415598	
THSD4	NULL	NULL	NULL	NULL	NULL	NULL	1.16624605798456	1.9778650446262	0.00371790546657397	0.109321805153688	0.810266153603752	130.194921774306	0.372588178733207	0.0296528783505467	0.392452555246944	92	102	20	207	28	200	425	150	0.0288694017373178	0.84261146138619	
LOC101750003	0.00751505	0.119293	3.98858	0	1	1	-3.44125816286941	-3.19864439730979	0.00479677225496959	0.131605651134417	-0.331537847296064	1.59752256363876	0.265257840567462	0.211346998487412	0.765781507644719	0	8	0	9	0	0	0	1	0.104917990306677	0.659991066266105	
PIPOX	0.345291	0.765044	1.14773	0.107425	0.7389	0.999226	-1.35361783242096	-0.484010420356329	0.0091771252013606	0.202105325457237	-0.630745427166698	20.5434840154968	0.398221520827239	0.113215128375384	0.63332984793385	39	70	19	24	2	1	39	12	0.0288627357212975	0.842694810754819	
TP53TG5	2.37804	0.944494	-1.33216	-0.987604	0.04485	0.575085	-0.207247520571276	-0.982163360342972	0.819602281201625	1	0.150838898117919	21.6231382695509	0.397766494605417	0.70452844346216	0.945437832595892	17	28	16	21	9	21	10	11	0.0149064183776556	0.901478904563605	
LOC100858839	1.92648	3.37873	0.810509	0.994204	0.11295	0.819537	-1.03170110931408	0.720834426829517	0.0228581212396027	0.362027807270319	-0.896541188881322	50.098696555978	0.275646560791911	0.00114393500787514	0.115718057112422	70	108	59	98	5	69	38	40	0.115003200775108	0.642015613212978	
LOC100858832	34.4348	7.64622	-2.17105	-2.24477	5e-05	0.00552662	1.8446609093735	2.41072237455471	6.4503317335488e-06	0.000608443238476962	1.00499370856291	226.192698712539	0.398129304829351	NA	NA	123	131	90	99	126	166	256	88	0.569500609083375	0.215056099594849	
LOC100858835	0.271942	0.527127	0.954855	0.650112	0.33435	0.999226	-1.22273608253881	-2.342329445036	0.0382677702660065	0.49203397257583	-0.587367479867439	3.95654231104383	0.397481460244179	0.139481946352629	0.678153441092431	9	13	1	10	0	5	6	2	0.0232990536257276	0.864528501248205	
LOC101751379	0.280418	0.0681857	-2.04004	0	1	1	3.26773602758407	-2.34318059663412	5.77502742888347e-05	0.00410373449096459	1.18676116789505	3.76163790482751	0.390481094973047	0.00237185092340823	0.157748145477162	0	1	1	2	0	7	24	12	0.387670473050354	0.345349433199583	
DPYSL4	2.37407	4.50199	0.923201	1.1003	0.03105	0.487127	-1.0938800122191	0.345739134150237	0.00807153600364993	0.186625818357711	-0.808339524916888	35.2659072895828	0.35409640543613	0.0224407788820815	0.360427663047582	118	61	21	66	1	39	57	25	0.0276734434387459	0.846826588601369	
DPYSL3	33.8099	48.0642	0.507515	0.854367	0.12225	0.84351	-0.579521691046304	5.75084190139042	0.136553359578305	0.921011151132052	-0.517547014329806	1690.94417398595	0.201245518342425	0.010119485771753	0.279627579680164	2662	2662	2254	2374	158	2806	1970	1697	0.0553166654477666	0.767347609471248	
LOC100858307	1.6721	0.862323	-0.955358	-1.02176	0.10805	0.810947	0.818178637760844	-0.382836896732233	0.0617811394400279	0.633501842512032	0.658139321842935	25.4940187357386	0.304805120364416	0.0308336094618522	0.399443503189756	22	32	17	15	6	50	42	38	0.0348667483236422	0.823814601569732	
LOC101749431	NULL	NULL	NULL	NULL	NULL	NULL	-1.02399813162509	-0.301876921551647	0.00734828618275756	0.175028787535224	-0.762839434123348	21.6948456010225	0.353240091455949	0.0308075677266365	0.399443503189756	19	57	28	54	0	31	27	21	0.0362758742981211	0.819099493755843	
SLC35C2	9.29905	12.7299	0.453063	0.635397	0.1962	0.9619	-0.508334802560253	3.74844756170767	0.188133131807991	1	-0.436965731535691	414.717381038743	0.184207763709897	0.0176856150060798	0.334710906318565	656	710	416	705	27	733	539	518	0.0696600869922855	0.732030685247324	
VCL	12.3984	7.7998	-0.668648	-1.03606	0.0374	0.539318	0.883106897385282	4.14745072974876	0.0239706873705107	0.371371448666096	0.776263933977629	576.621430464516	0.283323488750261	0.00614671816521985	0.22869406783306	644	635	228	586	132	841	1333	766	0.130290020904919	0.616850602624853	
CPLX3	6.96593	13.0694	0.907806	0.816911	0.10735	0.80962	-0.89700395196562	1.67016672826498	0.0159807809380931	0.291771444799003	-0.611565918826933	91.4833881857947	0.380618023230369	0.108104659898717	0.62392664044029	360	81	74	127	1	133	102	129	0.00689019484848087	0.937138330543886	
PBX1	31.2339	18.5777	-0.749539	-1.01365	0.0443	0.57257	0.92603650794134	4.0538380416761	0.0178747648142128	0.31562280563709	0.772807174278021	550.28162043415	0.320090685913925	0.0157638221036622	0.315239993929652	569	597	243	517	153	786	1162	548	0.199883077487973	0.521751574307253	
TUBG1	33.1718	36.6125	0.142382	0.213016	0.66955	0.999226	-0.714536008065211	4.57683214224377	0.0629599896391172	0.639145565104685	-0.594769446582086	734.939400713881	0.285005883238154	0.0369001351440731	0.422994392128679	1361	1301	790	1225	24	1352	966	870	0.366324063999	0.362680366092534	
LOC100859822	0.0170435	0.0610795	1.84147	0	1	1	-1.29354826898304	-2.23005393430335	0.0232680958192966	0.365264555725895	-0.682559464312932	4.6683964678591	0.398002374806651	0.0863519566058907	0.569468602885512	17	4	6	9	0	4	5	5	0.0283367576402253	0.844342853593779	
LOC100859826	NULL	NULL	NULL	NULL	NULL	NULL	0.464692879245568	1.70490434881564	0.273525753051818	1	0.474980453019984	98.246066222062	0.216995298027113	0.028604294966707	0.38673238983223	110	139	61	124	8	226	180	194	0.0100092798763457	0.922984115011363	
LOC100859824	0.0074514	0.046376	2.63779	0	1	1	-2.18774832897624	-2.15646903430669	0.000281906437968502	0.0147296113838542	-0.647301815951139	4.85853305212913	0.365968208352897	0.0769376354563384	0.549552473171156	1	16	3	25	0	3	6	0	0.0164363684860955	0.89623744704718	
CLCN2	3.88893	5.36406	0.463951	0.650991	0.18515	0.944647	-0.528157617748666	3.44536367579831	0.187220330113855	1	-0.469655688341104	341.454003522648	0.230078600834586	0.0412226402869056	0.440710279161244	670	624	367	370	39	523	436	302	0.0621188506829285	0.750936604683061	
CLCN7	16.6509	8.49643	-0.970675	-1.16114	0.02655	0.452386	0.725129472343095	4.67029069442269	0.0608412807352089	0.62567024732908	0.515224968951045	860.061300030811	0.38345056748215	NA	NA	897	959	526	795	327	886	813	593	0.364922163306201	0.364146400240449	
DNAJA3	26.1884	34.1074	0.381157	0.231123	0.54465	0.999226	-0.521228045629351	5.07430583059038	0.1764531670089	1	-0.454717452836836	1046.82557318447	0.214792792971413	0.0342594091615998	0.41379352580336	1597	2173	1003	1586	57	1614	1597	1439	0.0288189574803548	0.842944263814789	
UTRN	8.87099	7.47487	-0.247047	-0.295358	0.5401	0.999226	0.667047888812065	4.90748965564698	0.086526356563435	0.7559708480407	0.623032293375717	961.463293703615	0.236311223560687	0.00837685484718874	0.265751586700267	1124	1052	511	1109	186	1359	2112	1445	0.0925112719424963	0.685196917759961	
MRPL20	52.9575	74.7974	0.498153	0.128218	0.7459	0.999226	-0.564179219078841	5.0282935715748	0.144478705306971	0.933157953455349	-0.491262781963106	1016.26650651456	0.225589412060311	0.029429462343348	0.390538709467852	1382	1648	1341	1618	61	1643	1318	1374	0.0232229152808609	0.86522211715258	
LOC417192	0.523066	0.116402	-2.16788	0	1	1	1.28128674167384	-1.34017737510398	0.0114599824285018	0.235738003105084	0.67039944928236	11.0239018152414	0.398061707351931	0.0921508269256854	0.581258010407452	8	10	3	12	2	17	55	4	0.043520009232684	0.797735548218651	
TSHZ2	1.33782	0.743946	-0.846617	-0.909863	0.0666	0.684167	0.791614549902779	2.44141336652089	0.0445869644942947	0.530119860061001	0.657027804463122	180.291235757878	0.313079499655466	0.0358524112537585	0.418092812536398	158	179	77	255	40	246	469	204	0.024763037332889	0.858112757933811	
MRC2	12.5991	6.64775	-0.922387	-1.32134	0.0077	0.219547	0.820298468553989	4.81007808779934	0.0356202594018854	0.469896466540466	0.705127805995633	898.795074527483	0.29915095869526	0.0184184385434162	0.337860180195137	1296	771	374	916	178	1151	2463	1245	0.0566421088448069	0.764096689081788	
COL4A6	3.64284	1.38788	-1.39218	-0.915863	0.0943	0.779211	0.72818508066065	4.46788634807226	0.0613884391430218	0.629778029668401	0.653831998936036	718.958790490852	0.276230568030945	0.0179339424382568	0.335453028539509	788	801	339	838	165	1013	1218	1149	0.0671263633429104	0.73907200448253	
COL4A5	9.05046	5.36204	-0.755209	-1.04386	0.033	0.505149	0.834190096619597	4.76376288141971	0.0326393919492484	0.447751967550887	0.783008125686912	875.504126422551	0.225261358871463	0.000508955299996098	0.0752484214581993	946	969	474	800	185	1433	1576	1511	0.495575808685487	0.261834323174954	
MYO1C	9.62977	6.83097	-0.495411	-0.113537	0.83405	0.999226	0.820025512913129	3.84624029892649	0.0375869845224953	0.48680397086911	0.695859184381155	449.264714608831	0.295822223307126	0.0186583022058423	0.340020720659983	545	509	175	489	51	662	1632	679	0.0568669260719042	0.763805190752502	
MYO1B	13.825	9.90104	-0.481625	-0.742154	0.1366	0.872465	0.449021667120208	5.12928540682075	0.247644304233877	1	0.439402235785532	1111.81964877074	0.189111506998999	0.0201518396962864	0.351492857021735	1324	1230	672	1570	172	1933	2013	1797	0.058994364091665	0.75811590616666	
BCR	8.82557	6.55266	-0.429609	-0.348861	0.48685	0.999226	0.802178881905155	4.85645957344909	0.0398654887440352	0.499032583115292	0.724215452776155	926.769586155256	0.262022950433322	0.00571082135078564	0.225029262521881	1162	840	415	1059	177	1525	2354	1199	0.119597419337248	0.635077388324014	
NMU	0.15794	1.27102	3.00854	1.51253	0.26915	0.999226	-2.49572388358714	-1.19115568963124	7.5724634857152e-05	0.00517403130091271	-0.455438226584245	11.575996566144	0.335839641891938	0.175061585788466	0.727849957652404	0	58	0	48	1	5	9	1	0.037413257685799	0.815748188336321	
MYO16	2.41432	1.96386	-0.297925	-0.447824	0.3723	0.999226	0.540818954869199	3.87078924790018	0.165454622613499	0.977168118112078	0.506266086007198	468.739191630799	0.217531782337331	0.0199482355958364	0.349609502874143	590	454	269	627	81	827	915	673	0.0901220642449693	0.690107365638897	
MYO10	9.5734	7.66738	-0.320298	-0.5016	0.3111	0.999226	0.307474800556243	5.11357772337232	0.428464691469603	1	0.312313130902587	1095.46457253543	0.147187175982183	0.0338480412428414	0.412774685429571	1410	1407	772	1390	151	1687	2039	1844	0.0148753022024495	0.901509801620059	
LPGAT1	3.28536	4.09175	0.316666	0.280614	0.55805	0.999226	0.653393547836426	3.4236783576953	0.0954488501788441	0.783562458984691	0.570596454139255	344.244897373362	0.285781509853992	0.0458667159451563	0.456431166401549	487	290	148	456	60	510	871	478	0.0217581675356777	0.871862341703824	
PTGS1	4.41123	2.16393	-1.02753	-0.403248	0.43465	0.999226	0.987165895029351	3.38314175518135	0.0120274874607866	0.244943025321976	0.795319390449164	346.814426093805	0.332620081231456	0.0167991442200773	0.326507412043704	448	253	114	376	88	431	842	453	0.0381884143042623	0.813460606155297	
MLYCD	7.54172	10.1884	0.433958	0.570125	0.2468	0.999226	-0.367682336965958	2.96780159489565	0.345501073888881	1	-0.310384111691105	241.171845336203	0.152815507054072	0.0422444961933271	0.44420677839664	373	425	250	331	20	408	349	300	0.0131541116786053	0.908180042410257	
BMP5	0.292636	0.197294	-0.568758	0	1	1	1.04917725242101	-1.12739025146443	0.0319696787816016	0.440549199913499	0.633558258970506	12.890600611769	0.391677876692998	0.105759771894783	0.617425762482603	15	6	2	21	2	18	44	22	0.0145228870152998	0.902894916804937	
BMP3	1.63997	0.933972	-0.812217	-0.935519	0.0577	0.647015	1.78029595479758	-0.747421581008918	0.000177198229696507	0.010154601775995	1.25755377839814	18.4487066989629	0.364261495601277	0.000555751222880675	0.0778145419312823	14	8	5	14	4	31	74	25	0.338409858654911	0.381389393199472	
RASSF9	12.0786	8.52072	-0.503402	-0.754587	0.12775	0.855787	0.489867578863639	4.62249100412839	0.211245364720563	1	0.48272927383034	773.446670079565	0.198719209939977	0.0151320628029051	0.312356112606984	676	1019	678	823	83	1406	1629	1515	0.0374341173000934	0.815632252984688	
RASSF8	13.4945	7.16727	-0.912876	-1.32869	0.0081	0.225291	1.07598421391943	5.21604909013396	0.00610041505120791	0.154359845173885	0.901231207474533	1176.98718036805	0.303475704472281	0.00298092593670912	0.174793413061676	1367	902	390	1302	185	1708	4175	1780	0.0782666189201075	0.71360763270029	
RASSF6	0.0272431	0.0922047	1.75895	0	1	1	-1.28264637086471	-2.23906719630119	0.0232680958192966	0.365264555725895	-0.659194614506515	4.55699159798418	0.398219667062227	0.0978526623951428	0.595376487552297	3	13	5	15	0	6	5	3	0.0266903550420877	0.850475561853415	
CHD1	5.63741	4.17216	-0.434239	-0.669583	0.185	0.944249	0.415639411607386	4.46723440352606	0.288386827411904	1	0.412154342463393	696.565448906774	0.197623978411051	0.0370195631321882	0.423535801384504	943	656	626	717	84	1205	1441	1229	0.0259250486557431	0.854717412264604	
CHD9	9.95813	10.6754	0.100337	0.10885	0.81935	0.999226	0.346443404923893	5.10529183178833	0.373143292816666	1	0.353429927898992	1086.46464299874	0.144292833247279	0.0143097020536824	0.309025251091883	1412	1459	779	1219	142	1692	2352	1715	0.0296658447380907	0.840197112684159	
AVP	2215.35	1140.79	-0.957503	-0.697307	0.15565	0.910642	0.801931372636891	8.77272600679059	0.0391632114276074	0.498436621620141	0.420531835962	14073.757464329	0.398061011492465	NA	NA	2735	34950	10384	3594	4729	29661	11312	7548	0.000719844039584377	0.970564409543663	
MPI	37.1984	19.4413	-0.936113	-1.14772	0.02735	0.45951	0.73250230195676	4.72769777850097	0.0584408947778713	0.617977676029098	0.518715386765356	893.466480494124	0.383261205895343	NA	NA	874	828	587	962	337	1023	770	631	0.267300304012059	0.458151412096327	
MCPH1	0.997325	1.11177	0.15672	0.0384852	0.9523	0.999226	0.596543389206438	2.36565468069598	0.132171505904524	0.914299263726727	0.551901805762446	166.108504165072	0.201725092473153	0.00622079361003787	0.22869406783306	197	172	135	144	28	304	288	288	0.0917780464678968	0.68679266254811	
GRPEL2	13.5633	15.8508	0.224851	0.355661	0.47145	0.999226	-0.29747804094634	5.39868648175609	0.442678267965205	1	-0.260980532922927	1323.21396370975	0.114632485108072	0.0228058386511741	0.363535802967062	1884	2138	1366	1948	122	2134	1997	1724	0.00878086374777406	0.92935346873051	
LOC101751171	0.495036	1.16748	1.23779	0.764907	0.26595	0.999226	-0.906541592405763	-1.29040567219729	0.0324267829806692	0.445646878613617	-0.463674214245772	10.2330982065594	0.396498893789144	0.242233970407166	0.798126327638697	17	13	14	28	0	32	2	5	0.0276613455996821	0.846865971113386	
TCLEC2D	0.175525	0.0779513	-1.17103	0	1	1	1.52395284220562	-1.35797258046636	0.00183339755143213	0.0647092202010433	0.911894583901423	15.3000048783334	0.396401541587567	0.0214237872245381	0.355199818955471	2	11	8	9	6	28	11	28	0.0443991825215928	0.793921552534707	
ADH5	62.0449	87.251	0.491858	0.89149	0.1242	0.849049	-0.532100972938977	5.92070202192258	0.169225962312056	0.985449854830858	-0.475665360131458	1894.00513248209	0.19257306625729	0.0135093662719506	0.303092205114292	2597	3883	1900	3070	122	2850	2718	2552	0.0210626820861531	0.876926855099959	
RMI2	2.20825	4.75825	1.10753	1.42864	0.0152	0.339101	-1.09166221811963	1.72967718037404	0.00606164132439193	0.154359845173885	-0.899021963627765	98.3911640326088	0.289547538838836	0.00190330452544015	0.153924270344597	214	127	136	199	4	122	80	123	0.105791311834649	0.658935283006008	
CORO7	40.5081	19.8359	-1.0301	-0.90091	0.15385	0.907113	0.765199766023068	5.78038454912838	0.0485271888833911	0.562229680769636	0.50633335597696	1823.23237282534	0.390779896218944	NA	NA	1921	1865	1142	1681	740	1749	1430	1108	0.638806907105884	0.171414108567405	
FAM155A	3.49192	2.97586	-0.230715	-0.275136	0.5789	0.999226	1.025345684575	3.45121924185867	0.00909095569373458	0.201174971498255	0.864513887748635	371.053613365448	0.312857456480481	0.005722301772658	0.225029262521881	334	342	197	329	110	640	530	471	0.719873307780651	0.118964120806455	
PMVK	170.673	34.0732	-2.32452	-2.105	0.00045	0.0302763	2.04243526013697	4.85079606256447	4.21098870480436e-07	5.50735320300732e-05	0.644514791560478	1041.28283206259	0.370349516277164	NA	NA	414	476	519	407	670	635	291	248	0.191853884621801	0.530131285815898	
LOC100858703,OASL	41.6541	4.07486	-3.35363	-2.43424	0.00035	0.025138	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
GRIN2B	2.88767	1.51059	-0.934796	-1.26129	0.0121	0.290502	0.944921484447348	3.45697800737847	0.0158452744981332	0.290446742692351	0.72276077566066	373.013237703358	0.35563681248041	0.0421232712478093	0.44420677839664	264	280	166	555	112	561	708	328	0.0174703607812056	0.890572440080116	
IL6ST	9.90817	7.74561	-0.355239	-0.541563	0.27735	0.999226	0.755220707136636	3.85749058863212	0.0544266665820481	0.596796547767807	0.65524528127465	460.338120704424	0.286313483907735	0.0221049922784339	0.357696554570222	591	394	246	518	72	607	1506	601	0.0796848928168672	0.709746697382626	
SBF2	5.58401	4.64512	-0.265588	-0.408529	0.4104	0.999226	0.763891169679529	4.12956420938864	0.0502294663286074	0.575694496340458	0.684380208853231	568.720653477492	0.271844874771207	0.0118177719180843	0.289552151046773	648	678	290	533	127	747	1284	772	0.137965215888867	0.60772673007399	
LOC770305	7.85362	8.98983	0.194936	0.289507	0.5476	0.999226	-0.258260535139696	4.93611785317462	0.508225617240986	1	-0.241891896197452	962.35042221529	0.108948398001707	0.0264022904444809	0.376038057303687	1531	1615	854	1342	105	1445	1419	1251	0.0109131923448433	0.917190927604922	
LMBRD2	10.8823	8.34983	-0.38217	-0.583918	0.24375	0.999226	0.99819779667499	3.48533869774887	0.0118762372078409	0.242507303445165	0.87181524574479	351.295815067243	0.278454864387282	0.00174269550105121	0.152248216046383	437	217	182	357	43	557	1105	710	0.121538879523244	0.631378650363895	
CYP26A1	0.102677	0.308039	1.585	0	1	1	-1.1659233365646	-1.8577481307647	0.0222338216487263	0.358625192486141	-0.632549779485309	6.34796193955762	0.397776810408639	0.111786843959828	0.631079797408996	17	14	7	11	0	15	2	4	0.0398443681214829	0.808891105867136	
PHPT1	87.925	45.0088	-0.966065	-1.12444	0.027	0.456791	0.68290553735858	4.26272723431778	0.0763604048900656	0.704392519016192	0.476047355060092	659.302980667507	0.388528073496429	NA	NA	689	687	456	600	258	652	482	468	0.511398058113247	0.248835137836583	
RRP1B	4.26091	2.8287	-0.591022	-0.775864	0.12105	0.842401	0.506275842760616	3.53849618450213	0.195903660303428	1	0.479414203931065	370.124194520122	0.195357046638607	0.0141260870698671	0.308777450766824	377	543	238	403	58	580	844	542	0.0300850824575206	0.838939327725431	
LOC771308	0.176716	0.424969	1.26593	0	1	1	-0.873739427593452	-1.41551730069445	0.0401319105655159	0.500896996156714	-0.461873141906534	8.9330556865177	0.398075109561668	0.245940393147224	0.80053019385907	31	6	3	27	0	9	18	8	0.00987491508968692	0.923455714251949	
ATOH7	0.0458279	0.269562	2.55632	0	1	1	-2.14776629736822	-3.42546982912086	0.0332829063303639	0.448782414390067	-0.43667754314195	1.21566650709072	0.323746394174575	0.177392872064463	0.727849957652404	0	6	2	3	0	1	1	0	0.0770331771543659	0.716501101158708	
LOC101749330	0.578965	2.84955	2.29918	3.37986	0.09675	0.784633	-2.00457815692046	-1.86725978667657	0.00022391347014708	0.0120845249534062	-1.0104952141833	6.57589733165091	0.398114060558663	0.011142260351651	0.289056372599189	19	19	13	4	0	5	2	6	0.104736017613206	0.660830253480716	
ZFYVE27	16.4006	25.3967	0.630895	0.8919	0.07525	0.724637	-0.612826896086873	4.35833009119709	0.115551299115208	0.869510269868688	-0.550526978465843	637.931584778702	0.170215954829762	0.00121947525268688	0.12029869601957	1104	1143	719	930	48	1066	776	702	0.209038645628721	0.513953672386634	
LOC100859771	37.7752	50.9296	0.431066	0.651618	0.1918	0.956303	-0.47428712853975	4.02109743695516	0.21731262487449	1	-0.404034866831214	501.303099938073	0.195887535209949	0.0391519891425866	0.434135325761836	811	831	523	799	30	917	685	637	0.0497203245464659	0.780760266442554	
ERC2	4.15859	4.22503	0.0228669	0.0305931	0.94895	0.999226	0.574243270863502	4.02362775612733	0.14004785288069	0.925433459712139	0.5341397676028	525.002571283157	0.227336847066135	0.018796013183359	0.341288319936628	511	558	349	690	102	972	880	730	0.100279436069287	0.668202327387631	
CDK14	1.45031	0.790222	-0.876029	-0.896482	0.1265	0.853798	1.34124242776243	0.877080786241224	0.00114944723599845	0.0447140398356963	0.983793101645978	68.7008822507464	0.367949206240973	0.0075015085348587	0.251963290555312	71	43	14	59	23	79	164	81	0.0499999855105997	0.779838451980143	
MMP23B	0.595685	0.198853	-1.58285	-0.312299	0.4992	0.999226	0.401698762243839	2.30120288343857	0.326732380163979	1	0.428134324204641	152.292873447586	0.156217048734493	0.00613200921187493	0.22869406783306	184	205	104	183	16	286	325	262	0.0466320553914818	0.788409204477625	
B3GNT6	5.30896	1.81438	-1.54895	-1.65839	0.00675	0.20481	0.912849032745025	1.05074695399395	0.0172984114012911	0.309578877669415	0.588439606113914	96.8027330785466	0.397804910134816	NA	NA	72	126	42	48	50	55	56	49	0.0194490452227932	0.881563235402233	
FGFR3	13.492	10.8279	-0.317348	-0.462069	0.35685	0.999226	0.456533781220638	5.19914049970131	0.240701757622712	1	0.453954958109989	1162.04257903498	0.171297578804718	0.00804689999928327	0.260178086331966	1404	1192	814	1530	158	1888	2356	2064	0.0439385578899921	0.795956407083693	
TBCCD1	2.90607	4.83766	0.735237	0.934369	0.06185	0.669727	-0.719016282441927	2.65793206513479	0.0625045532292662	0.636509463889637	-0.610435469856322	190.232364228277	0.23174139099738	0.00843547714690803	0.265751586700267	317	375	196	339	9	352	243	184	0.153771795687531	0.587316642009327	
FN1	55.4985	41.1422	-0.431829	-0.32831	0.4725	0.999226	0.783305410277662	6.35852453326729	0.044230680931276	0.527354393787999	0.700547921656732	2605.26087498469	0.27208060011831	0.0100303614116804	0.279627579680164	3568	2053	1254	2939	460	3660	7041	3915	0.0383845140055849	0.812804222543945	
OXT	64.0637	31.3015	-1.03327	-1.10123	0.0301	0.478744	0.952149005633819	5.98152068235658	0.0148665532056563	0.277410603806132	0.427611337468993	1992.8634247548	0.395302294146982	NA	NA	281	5599	1108	226	281	9698	2584	968	0.00151808340246416	0.969343117520631	
MRPS34	25.3452	35.8271	0.499336	0.763764	0.1276	0.855787	-0.52847200834497	4.25457681037208	0.169416536732853	0.986242962881204	-0.454229782238656	589.341451298416	0.208683985730179	0.0295074842016864	0.39112679059063	936	1165	616	845	32	1026	831	753	0.0458100355218909	0.790331226104729	
AAMP	13.3085	19.9698	0.585472	0.577136	0.2453	0.999226	-0.657380067950012	4.623638923879	0.0913038287455846	0.765127890885704	-0.597258337586955	767.614167623001	0.14497772762736	3.79438775503672e-05	0.0155860033663461	1306	1411	852	1189	56	1183	946	878	0.426360459132501	0.320857499585996	
CNOT6L	3.66058	2.98237	-0.295612	-0.330047	0.5095	0.999226	0.273869365120573	4.08391542287698	0.482785475365714	1	0.274351714926575	535.977838956483	0.132789879789406	0.0388229170116783	0.433061689862147	705	739	419	590	72	856	1021	847	0.0153076482636988	0.900068144709302	
PTK7	11.759	15.4995	0.398458	0.522737	0.2968	0.999226	-0.490829973439482	4.74305472201235	0.210589543621051	1	-0.454998628416843	841.822055518019	0.174837024847063	0.00925695546511541	0.275131985628121	1222	1437	836	1481	91	1323	1107	793	0.0692442304926503	0.733673977162826	
LOC101748508	0.192665	0.0457887	-2.07303	0	1	1	1.21255928434645	-2.24350587911718	0.0120644608588083	0.244943025321976	0.706970382754924	9.27298354789629	0.394353299844701	0.0730155426336569	0.545111288941302	6	7	1	3	5	8	15	4	0.024633019354142	0.858413571508088	
LOC101748506	0.00507436	0	-inf	0	1	1	1.33406084693793	-2.16085995214569	0.0120644608588083	0.244943025321976	0.594463412816487	7.54005206451475	0.382020152549156	0.119683161524046	0.641151851360466	0	12	0	5	3	12	12	10	0.124900329972747	0.626064120692538	
LOC101748507	0.0120491	0.0434834	1.85154	0	1	1	-1.13615880328462	-1.05875370724822	0.0341392876965604	0.455943976496052	-0.349598667054824	12.9526857346206	0.372528972569362	NA	NA	7	7	0	81	1	14	11	13	0.105369297223953	0.659358429857457	
DDX24	4.82979	3.60609	-0.421522	-0.634423	0.2292	0.991767	0.378246651331004	3.27935777595493	0.34652129167635	1	0.39743010738671	300.260689846999	0.185618086626367	0.0322645751632294	0.406019481386116	341	462	209	338	27	661	669	455	0.028837877561253	0.842861210572979	
TRUB2	8.88845	13.1179	0.56153	0.0605612	0.60475	0.999226	-0.537237616238486	3.8678522124968	0.161817443617634	0.97397759827007	-0.455297832417757	449.040524076466	0.229706434217542	0.047469652694087	0.462815297549038	670	939	486	624	24	796	571	607	0.0271953624772606	0.848424013549214	
LOC770141	6.76006	3.68642	-0.874815	-0.971412	0.05655	0.641442	1.08806878204644	1.40511099461598	0.00615636387857868	0.154359845173885	0.742105370497739	112.00346073473	0.393114012973645	NA	NA	108	82	56	70	51	74	128	91	0.112125015519098	0.648668744448919	
C17ORF80	5.22872	6.7386	0.365991	0.507325	0.306	0.999226	-0.451909723906125	3.00529580891928	0.240172758538564	1	-0.370191414252585	245.57473053176	0.160890270326552	0.0213976385939538	0.355199818955471	355	447	269	371	16	388	388	310	0.024797125760841	0.85794507345828	
LOC420491	1.07747	1.57955	0.551863	0.500275	0.31595	0.999226	-0.546299719505051	3.24306362951083	0.156336561002855	0.963232025277128	-0.46119185151656	289.232006817051	0.230473520015175	0.045385686080041	0.456319053337149	489	681	238	401	17	402	417	418	0.024879009723049	0.857810627102024	
STOML2	21.4987	27.9076	0.376412	0.562073	0.2665	0.999226	-0.451575321141982	4.05597755103205	0.254341236868959	1	-0.421357619787285	523.598947928312	0.186230858780904	0.0236631151980655	0.367107234705055	807	772	557	884	61	823	642	521	0.0503173241265154	0.778993126559841	
TIMM8A	32.3324	47.8494	0.56552	0.363419	0.5272	0.999226	-0.573304133776182	4.43992196251459	0.140638030638012	0.927349686712382	-0.509774158423229	675.622941708952	0.187042733035096	0.00642154181486147	0.232093591299004	1270	1107	780	903	52	1127	827	778	0.073811662542022	0.722935209737617	
