Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_807	bayseq_library_808	bayseq_library_810	bayseq_library_811	bayseq_library_712	bayseq_library_713	bayseq_library_718	bayseq_library_720	bayseq_likelihood	bayseq_FDR	
CYB561	10.0088	21.8522	1.12651	1.48282	0.0033	0.1268	-1.08880363978831	3.35869379395412	0.00510213045042917	0.137680021445885	-0.785801186259453	312.960461574527	0.359700637093018	0.0289183563624847	0.386807963822861	227	450	554	824	11	564	296	245	0.0173601573350907	0.890975040476545	
TMEM200A	4.96948	17.7872	1.83967	2.62239	5e-05	0.00552662	-1.73574148706159	4.63630193095217	1.34133162303493e-05	0.00117672870534397	-1.45313533832471	768.701020021528	0.287370434607412	4.26657034000372e-07	0.000567716413395265	1240	1520	1746	1097	29	632	729	493	0.869551447907143	0.0543514082907152	
LOC769325	0.172019	0.766448	2.15562	1.68961	0.03005	0.478744	-2.17614987091992	-1.12466353764422	1.3888588310192e-05	0.00120847724733336	-1.56453301424957	11.7416872528238	0.356314289552273	1.12893233062857e-05	0.00723269313156037	30	26	16	31	0	11	7	4	0.856449274300105	0.0619132257775009	
FAP	2.54895	1.33051	-0.937931	-1.19626	0.017	0.357693	1.0745716113333	1.99641755958529	0.00865592032796779	0.19506015808839	0.905767780516791	121.577383889689	0.300448492785202	0.00257217437706642	0.165330028885451	165	96	52	99	12	202	430	246	0.0641821758568005	0.746960995191388	
GUCY1A2	1.15231	0.39817	-1.53308	-1.75715	0.0007	0.0422532	1.32221378021428	2.10303858274722	0.00103548105129552	0.0412605328065754	0.997320577796597	150.409786954872	0.354188347652882	0.00486572165312101	0.213518971011597	145	81	49	150	44	178	441	158	0.0637127611859823	0.747855464276443	
C1QTNF7	1.5296	0.646877	-1.24159	-1.12781	0.0274	0.45951	1.14894965717229	0.478298943576249	0.00768693168881822	0.180672557598927	0.931453037493717	43.4798840444976	0.317632212853927	0.00336256604839654	0.184068568054315	56	23	15	45	7	80	115	88	0.123376040261355	0.628359788669694	
LECT1	0.29266	0.815007	1.47759	1.37706	0.01715	0.3594	-1.63284820161432	0.224676461828463	0.00200890986120441	0.068962867022795	-1.25074444389096	36.3683500214219	0.332633388027724	0.000169825770925928	0.0445097906890411	87	59	35	83	5	28	29	11	0.355824605552381	0.369994455050932	
ZFP3	0.789634	1.56772	0.989415	0.985574	0.04535	0.577351	-0.937404666230141	1.13577550404231	0.019918575938054	0.338345977567677	-0.760215090698351	63.9708950248722	0.308465371924283	0.0137201855830092	0.304670220277678	108	124	54	161	3	96	98	38	0.0409479495762482	0.804798141315358	
C23H1ORF172	0.701888	1.47996	1.07625	1.09648	0.0287	0.470647	-1.03041224836286	1.47448109290896	0.00810621754848217	0.187224643227024	-0.836795747152305	80.4856378588259	0.303724627294303	0.00586718219776243	0.227048137934887	150	148	77	200	2	145	86	62	0.095571311803305	0.679379762628532	
LOC425756	5.47531	2.06055	-1.40991	-2.05675	0.0001	0.0100722	1.29812987345736	3.76477641539076	0.00106150280832498	0.0419057719775406	1.19259433593201	441.802896871933	0.230843225734027	2.38834407627626e-07	0.00037557796210388	394	422	204	271	95	749	1181	746	0.926349144279309	0.0279257963996996	
LOC420381	3.3334	0.547506	-2.60605	-2.55045	0.0007	0.0422532	1.53575606254883	-0.854582919355765	0.000495657790589057	0.0228710666228951	0.904886683988733	27.4664906913178	0.397807051205543	0.0229246893350998	0.364111542165691	5	16	9	20	14	13	20	47	0.0456638461482612	0.790787106885987	
DLK2	17.1471	29.9007	0.802219	1.17703	0.0178	0.36505	-0.864759308470351	5.18156026541555	0.0267319276622364	0.396717991439243	-0.73084861529028	1131.91879304839	0.269719170236955	0.00673511809710243	0.239062418023324	1889	1969	1880	1331	77	1925	1178	969	0.0710308162323799	0.729459879700017	
EDNRB2	0.667908	1.40672	1.07461	1.20137	0.01725	0.3594	-1.14425204609708	0.0117954890866578	0.00801133197917553	0.185588598208757	-0.967992013382945	28.0628883091284	0.276903034923932	0.00047267873972789	0.0736612327911085	57	70	27	54	1	26	36	28	0.183556129662387	0.538277851479561	
CD74	516.836	231.535	-1.15848	-1.35829	0.02365	0.425999	1.09100891116631	8.21045819261079	0.00526991722280975	0.140958714373724	0.953965992309052	9461.17844928446	0.289752128969063	0.000993531858181914	0.103530807727896	9316	7260	5972	7125	2386	12486	22286	13744	0.0382203518626681	0.81328209774885	
LOC772271	11.2429	4.72471	-1.25072	-1.27452	0.0243	0.431319	1.41901973172365	2.16636948301993	0.000516289317716146	0.0235176403313521	1.05885514057626	140.02612219602	0.348948026665906	0.00240998045623772	0.157748145477162	156	40	40	161	18	408	356	279	0.434490132917909	0.316038564653582	
C3H6ORF154	39.0217	70.0347	0.843794	1.46095	0.0108	0.269162	-0.86199150627898	5.53232133685812	0.0261403132984689	0.391059086945095	-0.701309988562091	1438.29774091947	0.306587509007122	0.0221683552357175	0.358381503614431	2247	2247	1630	3276	49	2742	1746	1349	0.0622240000752061	0.750827789464997	
ITIH5	7.39015	4.38856	-0.751857	-1.08301	0.03015	0.478744	0.814435083845901	4.23435704202651	0.038166689932277	0.491623864638236	0.670185283165855	590.161935842344	0.313854813359785	0.0327336259680675	0.408469497308323	943	489	189	648	71	1098	1915	836	0.0218772163837522	0.871538785343153	
PROC	0.89948	2.38846	1.40892	1.52248	0.0135	0.31393	-1.13094310357216	0.853045467589784	0.00738697568703652	0.175362525274214	-0.894549654137176	53.460374191694	0.320285638954643	0.00522257927359615	0.216124823623603	72	101	96	90	3	87	48	33	0.0580048492119583	0.76084659061282	
HIST1H46L1	3.56427	0.80851	-2.14027	-2.43168	0.00725	0.212775	1.27816888720696	-1.43341339793564	0.00395637153725179	0.114907259442961	0.848561514928815	17.4778936907939	0.398155641629118	0.0330701434729619	0.410687013927914	11	15	3	6	9	22	18	12	0.0485250158578931	0.783397937538339	
COL3A1	58.2639	29.5269	-0.980571	-1.31051	0.01035	0.263739	1.07541733748303	6.750854230643	0.00598686788303348	0.153399097993399	0.983514136186314	3420.52613857819	0.248079281363204	7.35451931132198e-05	0.0235589768606014	4367	2554	1380	3034	614	5772	8489	6567	0.416318207912072	0.325644188376688	
LOC100859014	14.1634	23.9137	0.755671	1.12147	0.02595	0.446183	-0.834759721214891	3.8125682700256	0.0326752977948608	0.447956269061636	-0.736576051887828	433.206585206027	0.216555606624131	0.00067059989319165	0.0885499004002226	881	792	537	592	27	708	494	405	0.236221756152423	0.485930284496216	
LOC421506	1.6279	0.561026	-1.53687	-1.35188	0.0126	0.299549	1.95115131321693	-1.68610365058722	0.00115361299885697	0.0447140398356963	1.18177683532139	6.87497617864104	0.388877915168416	0.00237411760365799	0.157748145477162	2	7	2	6	0	25	22	20	0.429846683134966	0.320052461237965	
HEY2	2.43118	0.935592	-1.37771	-1.5802	0.03865	0.545181	1.12867641939272	-0.752425593153524	0.0184204592926274	0.321874878032977	0.837341189806092	17.6902593359295	0.35003440638927	0.0167491627894997	0.325902157404685	10	13	10	22	3	43	52	20	0.0469973497425177	0.78692411533103	
KCNQ5	3.99092	2.13251	-0.90417	-1.29218	0.0107	0.268241	1.24367996512575	4.27287742439467	0.00163323227517901	0.0589124291747313	1.09427720835864	625.232794879122	0.271963811709693	5.73119942860944e-05	0.0198276575432172	495	487	266	634	136	1141	1855	755	0.71060148298988	0.125489122719905	
PDE4A	28.1064	49.4467	0.814975	1.19171	0.01675	0.354184	-0.919682871218349	6.09172995055806	0.0190149603146223	0.32923446940844	-0.731762494673447	2144.50747139787	0.299008834718721	0.0143933421085387	0.309120656676362	4471	4849	2943	1734	232	2731	1820	1741	0.0975676615154218	0.673901274002742	
BNC2	0.503439	0.16372	-1.62059	-1.39734	0.00335	0.128143	1.64258181089539	1.57284319838099	6.26306933369701e-05	0.00440647234507435	1.0949515167421	113.915600259602	0.384320154903274	0.00438484897498579	0.203122644409912	79	60	15	117	43	151	262	106	0.0334002595084289	0.827732664795824	
B3GNTL2	4.02284	1.64522	-1.28994	-1.5016	0.0153	0.33911	1.23385441590476	1.19724219428481	0.00335210937487678	0.100786116564786	0.851555148502602	69.4566972816812	0.369555053496349	0.0212074121497983	0.354654034157347	124	34	21	42	8	100	270	138	0.0231054449587912	0.865670282929243	
